id,status,freezer_id,account_id,user_id,created_at,updated_at,origin,destination
01KZV5Q33J7J0R5WC3ERNMGFVV,for downgrade,01KZRTCK092Y0KQQ4BKC4GQC07,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRW487741KD7GWF4QB79EFH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW14DC1V4DFEXXX74JBW
01KZV5Q33JM0Z1SE6YY26CJEX2,for replacement - broken unit,01KZRTCK0AYRZ4CDYTEYKR0QRJ,01KZRRGW1448AZYH3Y9E70DS21,01KZRW4877TQ7065A4RCCYE8SH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q33JK8RQVQ8HZ6JKPN0V,pullout by dealer,01KZRTCK0E7DSPRDBP1MY506T5,01KZRRGW14WH1V6PTWDSASC4XK,01KZRW4877RECBHNY9Y9VM9ZRZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14WH1V6PTWDSASC4XK
01KZV5Q33J55CXBXFNBWHEKS2H,for downgrade,01KZRTCK0CBXEG1ZT841426ERM,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877FZ26T405N4WYZMRG,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRRGW14Y65J9N71RS7C99PT
01KZV5Q33J6DCERKQWMMWYVYSF,deployment,01KZRTCK08TE19SBXYQ981X6XE,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW4877X5K4QDEQJ8HJV36S,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q33JXXRYPNG7ERGK8J3F,for downgrade,01KZRTCK08W2VKBBGB5EHC35RN,01KZRRGW14SVP3PKMRRXC2J621,01KZRW4877B4VKB2E5TT4BWFP8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW14Y65J9N71RS7C99PT
01KZV5Q33JYG78WKJDZRPQXG34,for replacement - broken unit,01KZRTCK0CF1GTBQJAE1TKCT6Z,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877XM3HSHJZWNN5DMVE,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q33J26A6A6QY0KCSKASM,for pullout,01KZRTCK0GKRZ69YKCV4G7B6HD,01KZRRGW14XPKB44H9B6WS515H,01KZRW4877S7NXK01W1S3HFM9Z,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q33JDNT5SS9Z7VMZE5R5,pullout by dealer,01KZRTCK09J2402JFK7RW8FTFE,01KZRRGW14G35YB41SN7AN85CV,01KZRW4877FZ26T405N4WYZMRG,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRRGW14EVYGVAR1F5M4N714
01KZV5Q33KNPMF2MKDAKAZSXVP,pullout by distributor,01KZRTCK0G0FCE690JW10FM181,01KZRRGW14KVWBG89MRPJPJBXC,01KZRW4877YEX8C3RH16STZ2B2,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WH1V6PTWDSASC4XK,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q33KVPJPRWMY24WQ3VXB,for replacement - broken unit,01KZRTCK0FM2AYWZS2005NB8SZ,01KZRRGW146F8C4946XJM2S6EC,01KZRW4877SBDJ1EK7XZMJJQ2W,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143DR9TSRKKQDPRDKM,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q33KENPZMR2HXW28V3ZQ,pullout by distributor,01KZRTCK0AFRE6PEDGHZG9MHG8,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877NYSZZ4VFYZTN4ES1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14EVYGVAR1F5M4N714,01KZRRGW14G35YB41SN7AN85CV
01KZV5Q33K7VHPXCG560BEQK22,for replacement - broken unit,01KZRTCK0BXM36KB0P4RX1E20P,01KZRRGW14KVWBG89MRPJPJBXC,01KZRW4877VZEYQPDKKQXF13AV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRRGW14WSB3JJJKQDEREKF3
01KZV5Q33KYMPH8WPZDJG5XH7H,for pullout,01KZRTCK0BDZAEDAFEA2GAHZQG,01KZRRGW146F8C4946XJM2S6EC,01KZRW4877G0YHH3T1F43JMJ4N,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Y65J9N71RS7C99PT,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q33MC8JEPJZKZ7YBCGCJ,deployment,01KZRTCK09BBH1YX3X7ZTJQ3YB,01KZRRGW142RC6MARTSS19R7GK,01KZRW4877570TMPXQJ6F3CTPG,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q33MH5AQMCJHTCFTFCHH,pullout by distributor,01KZRTCK0G6BMQTK4X77KHPEMF,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRW48779S54N1CEJC2Y3AZY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14EVYGVAR1F5M4N714,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q33MRXVZR1XJSTZZ46ET,deployment,01KZRTCK0GD5V4YWBRRWTGYKM0,01KZRRGW14SVP3PKMRRXC2J621,01KZRW4877A147WBBGMNMTXNA3,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14PHE1YJB3BS55XR3K,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q33M56D1QG377354VRPH,for pullout,01KZRTCK0BE5M1MEWH7ZE672PZ,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877FZS8TFJN9ZMN5RWV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q33M7C3PR3W8VJFSZ8SE,for upgrade,01KZRTCK0DM1JX8RH50HRJ81KT,01KZRRGW146F8C4946XJM2S6EC,01KZRW4877Z1GGC6GJTVS7J2AP,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143XAZME28X8CPEY8S,01KZRRGW14W9JF1K1J0X6X34N8
01KZV5Q33MB8HKM9EGGDFK0WTT,for pullout,01KZRTCK0GG5AGBZY7AC1DEK66,01KZRRGW147SW8PDR6Z12DT4B9,01KZRW4877VZEYQPDKKQXF13AV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRRGW14PHE1YJB3BS55XR3K
01KZV5Q33MJ61RJJ5VH8V6PZB5,deployment,01KZRTCK0GRHWMZAMEW7A6MKB9,01KZRRGW14G35YB41SN7AN85CV,01KZRW48779V159SGJGWDHBYTJ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRRGW14WSB3JJJKQDEREKF3
01KZV5Q33M6ZFGTZXJ11W05MWS,pullout by distributor,01KZRTCK0DM4DRS6RWXCBHM5TH,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW4877SBDJ1EK7XZMJJQ2W,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q33M07W53APQKX2T4RC6,for upgrade,01KZRTCK09KQGQMP082VDRRAR8,01KZRRGW14SVP3PKMRRXC2J621,01KZRW4877BFP4JMW1E9SHS153,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW149RPSGBHQY8MZC6NF
01KZV5Q33MPY985Z19CXA4409J,for replacement - broken unit,01KZRTCK0D1RVPCSAPCGTJF4GA,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW48771S3VZMTY431CY71G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14J5MRZ241JHXYMPE5,01KZRRGW14THZB9B34PPHZSFE2
01KZV5Q33MDEHQYV0PZAB5SNDP,for downgrade,01KZRTCK0A44FZMVENHF5GD3G1,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRW4877S7NXK01W1S3HFM9Z,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q33NKV9SN6ANCC6HWA47,for replacement - broken unit,01KZRTCK0AZ6G5HWDM1EAVY676,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877JD5H1HZVRFSFTM98,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14KMGR1H2QPNVXB420
01KZV5Q33NRHGFS8F79KY26AF4,pullout by distributor,01KZRTCK0GR8YTS99JD3NT8KWS,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877V0J57H3JPGGS28WZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Y65J9N71RS7C99PT,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q33NRYG7WC6N30ZAPVT2,for upgrade,01KZRTCK08EMXA9KA3FD4A6FX8,01KZRRGW14WH1V6PTWDSASC4XK,01KZRW48773GHQQ4H8241WY49R,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N56M3HGFGXE3FN5T,01KZRRGW14X04WHWJ78QR6J8H3
01KZV5Q33N7XGRYNF7NQRCJP2G,deployment,01KZRTCK0F24TJWQV1GWZNV4QE,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877BFP4JMW1E9SHS153,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143DR9TSRKKQDPRDKM,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q33N1X2TT7098G5TQ1EZ,pullout by dealer,01KZRTCK09JQWH04W3H525JV6T,01KZRRGW14XPKB44H9B6WS515H,01KZRW4877T3KKF85T8W2FJ0J5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q33N4XKMH1C0MGQQZWXE,for replacement - broken unit,01KZRTCK0EKXQY6BYA7RZ8H2YS,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRW4877EFAE21HQ86WYE6X8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14J5MRZ241JHXYMPE5,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q33NYBVHEN877694XKE6,for downgrade,01KZRTCK0AD3VX3A1NC6ASQQGS,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877C5YNZ203SCBWWZXZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14X04WHWJ78QR6J8H3
01KZV5Q33PQVQPB94TBHV09VRV,pullout by dealer,01KZRTCK0EVQGH0HZF0YD7Z32X,01KZRRGW14WH1V6PTWDSASC4XK,01KZRW4877T3KKF85T8W2FJ0J5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q33PDBC5D3EKFS76WKV6,for replacement - broken unit,01KZRTCK092D27845B2R53S7NE,01KZRRGW14WSB3JJJKQDEREKF3,01KZRW48779S54N1CEJC2Y3AZY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q33PSBFMVQXSAF3DD7NG,for pullout,01KZRTCK0E1KPBQJG0MXYR68T4,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877JGM1JN0BBQ9YM7WK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW14Z2V2BPKDSQ6DKV67
01KZV5Q33P2AGNPN9ADS79X62P,for downgrade,01KZRTCK0ABW2YK5EQ4CED2VDH,01KZRRGW1442K27HM42RTFZG1M,01KZRW4877FZS8TFJN9ZMN5RWV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14EVYGVAR1F5M4N714,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q33PRRZXYR899VAVF5KG,for replacement - broken unit,01KZRTCK09TAMJVAM131D6S7EG,01KZRRGW14KVWBG89MRPJPJBXC,01KZRW48773P9B1HDR1BKFG957,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW146F8C4946XJM2S6EC
01KZV5Q33PSM8V4R3J00A5DMYB,for pullout,01KZRTCK090M9T8VDSN5ZE0M6N,01KZRRGW140MQ9ZE887EQDG87Z,01KZRW48771S3VZMTY431CY71G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRRGW14PHE1YJB3BS55XR3K
01KZV5Q33PHCC0EHP8S85A9AT7,pullout by distributor,01KZRTCK0DNR35GVGW204RJMZ5,01KZRRGW14WSB3JJJKQDEREKF3,01KZRW4877DZMG7S8EQEYF7D89,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRRGW14WH1V6PTWDSASC4XK
01KZV5Q33QDF5RH9W0T4XGD1ZZ,deployment,01KZRTCK0AA2DXDM79PMFP8ZWF,01KZRRGW14KMGR1H2QPNVXB420,01KZRW4877VZEYQPDKKQXF13AV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRRGW14WSB3JJJKQDEREKF3
01KZV5Q33QAREKP8ECAY654ZME,deployment,01KZRTCK0EYNPB1QS1GX1CF2BP,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRW4877DZMG7S8EQEYF7D89,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q33Q2TD48XT9RG58F072,deployment,01KZRTCK0GQ5MBAH7RC7BZR3R9,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRW4877B3D0MZHS3AQRJ814,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q33Q93MNNJGDBE4K4G3Y,for downgrade,01KZRTCK0GQJWAY0ESAJKNZ4SY,01KZRRGW14X04WHWJ78QR6J8H3,01KZRW487795H0KSW6AV992VCS,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14WH1V6PTWDSASC4XK
01KZV5Q33QGXAQVEB655972MHS,for pullout,01KZRTCK0C37GD576RTY4K5X1M,01KZRRGW1448AZYH3Y9E70DS21,01KZRW4877HTSZDBP5ZKDZNQYA,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14KBMMYGKVHMX9RQD8
01KZV5Q33Q9A5PFAE53D72ESYY,deployment,01KZRTCK0DBGKCGEBEA1NPZ1RV,01KZRRGW1442K27HM42RTFZG1M,01KZRW48774A2DK7QW4RW8GRQD,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14EVYGVAR1F5M4N714,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q33QPEZC7Z5R7QZTGDVM,for downgrade,01KZRTCK0ENY95TTPJWD6SE30C,01KZRRGW146F8C4946XJM2S6EC,01KZRW4877TQ3XX3R3NF9TGABV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WH1V6PTWDSASC4XK,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q33QJGMD10EWCZ4B4ZTT,for upgrade,01KZRTCK08ZJ6HXA59V0F5H2AA,01KZRRGW14Y65J9N71RS7C99PT,01KZRW48773C4ZFCJ993MWDQBY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KVWBG89MRPJPJBXC,01KZRRGW14G35YB41SN7AN85CV
01KZV5Q33QB4T6FCSTQ7NY72KK,for replacement - broken unit,01KZRTCK0BQ5AE7CH3W5D811VK,01KZRRGW14X04WHWJ78QR6J8H3,01KZRW4877FZ26T405N4WYZMRG,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14Z2V2BPKDSQ6DKV67
01KZV5Q33R64CW05MV3S0F588D,deployment,01KZRTCK0B0ET9WRBR0G21QAK9,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRW4877X5K4QDEQJ8HJV36S,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRRGW14W9JF1K1J0X6X34N8
01KZV5Q33R314QQADY0P9NHC6X,for pullout,01KZRTCK0CAQ5J4NCRMVERHAX5,01KZRRGW14RBSVD8GEY7WA5YWC,01KZRW4877B4VKB2E5TT4BWFP8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14DC1V4DFEXXX74JBW,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q33RN14VQT3JH07A5FJ6,for downgrade,01KZRTCK0GV0QBVZMTBZDZ160D,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW48779R4JNZ47ZW2T3PQB,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q33RMHCY0MF992Z04DXM,for replacement - broken unit,01KZRTCK0A9GSKW6MBC2KCH01E,01KZRRGW142RC6MARTSS19R7GK,01KZRW4877NYSZZ4VFYZTN4ES1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14RBSVD8GEY7WA5YWC,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q33RJC45Q2JGM5VJRQR0,pullout by distributor,01KZRTCK0EXZC6P5W4YHXKRDYG,01KZRRGW14200T0G4QVVJEZMW1,01KZRW48777JDTMGDM6JZY87AF,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRRGW14MXEWF9HMYNXVS5ER
01KZV5Q33R5932J7F05WA55PTZ,pullout by distributor,01KZRTCK08ZJ6HXA59V0F5H2AA,01KZRRGW142RC6MARTSS19R7GK,01KZRW48778HEX0CCC1CXQ27DR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRRGW14WSB3JJJKQDEREKF3
01KZV5Q33RKWE5KC4ZBHRCTGQY,for replacement - broken unit,01KZRTCK0CJJKTTP3ZYEWWJE3T,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877A147WBBGMNMTXNA3,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N56M3HGFGXE3FN5T,01KZRRGW14RBSVD8GEY7WA5YWC
01KZV5Q33RK8PV997FQAS1F8X5,for downgrade,01KZRTCK0CJJKTTP3ZYEWWJE3T,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877A147WBBGMNMTXNA3,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14XPKB44H9B6WS515H,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q33RTPDNXY50H2J8D5YJ,for pullout,01KZRTCK0G6PC451Y2FF1Y1NKE,01KZRRGW14X04WHWJ78QR6J8H3,01KZRW4877JGM1JN0BBQ9YM7WK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14G35YB41SN7AN85CV,01KZRRGW14SVP3PKMRRXC2J621
01KZV5Q33R9RN2J1EVSXKTYSNR,for downgrade,01KZRTCK09RN9DJ46HGFCMN58Q,01KZRRGW14PHE1YJB3BS55XR3K,01KZRW4877V5PZPAVH7Z3DSPSZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14EVYGVAR1F5M4N714
01KZV5Q33RM392BDTE22P79TWX,pullout by distributor,01KZRTCK0ATZEF3NZGEMKF8JHQ,01KZRRGW14200T0G4QVVJEZMW1,01KZRW4877TQ7065A4RCCYE8SH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14EVYGVAR1F5M4N714,01KZRRGW146F8C4946XJM2S6EC
01KZV5Q33S82JYN60EHPNVJ2QZ,for upgrade,01KZRTCK0DJHWF18CVJQXSACA6,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW4877G39D68T0PQZ5M81A,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14VWS3587600FPGYJJ,01KZRRGW14EVYGVAR1F5M4N714
01KZV5Q33STH6Q41AF94H5KF34,for upgrade,01KZRTCK0DP6ZKT6V8570F68XF,01KZRRGW142RC6MARTSS19R7GK,01KZRW48771S3VZMTY431CY71G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142RC6MARTSS19R7GK,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q33S1VFHKPTD47W7AHP4,for downgrade,01KZRTCK0D4B0Q2YMS8YAGPWBM,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW487701VM9C8JDQAVM50G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14W9JF1K1J0X6X34N8,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q33SBKSQWZYZA6QXNQ89,for upgrade,01KZRTCK0GH2W5DXZHC14YE730,01KZRRGW14XPKB44H9B6WS515H,01KZRW4877HQV77AK3B14GNXZ1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14PHE1YJB3BS55XR3K,01KZRRGW1442K27HM42RTFZG1M
01KZV5Q33S6KDG60HK8D2VFF5M,pullout by distributor,01KZRTCK0A76DWND9P11YBHZ5C,01KZRRGW1442K27HM42RTFZG1M,01KZRW4877C3T2MSDMNBQ24EB4,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q33SBRB7RJ6QZ4SCZKKD,pullout by distributor,01KZRTCK09AXGRFPA5QGV2J60H,01KZRRGW14PHE1YJB3BS55XR3K,01KZRW4877DZMG7S8EQEYF7D89,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14VWS3587600FPGYJJ
01KZV5Q33S2GWR5AMYVJFQ7QGE,for replacement - broken unit,01KZRTCK09SZM4HBJZCMC70ZAV,01KZRRGW14PHE1YJB3BS55XR3K,01KZRW487701VM9C8JDQAVM50G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q33S8PENXPV6A3VK1TKT,for pullout,01KZRTCK0AXZDCZRVF2KFMRY22,01KZRRGW14SVP3PKMRRXC2J621,01KZRW4877B4VKB2E5TT4BWFP8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14W9JF1K1J0X6X34N8,01KZRRGW14VWS3587600FPGYJJ
01KZV5Q33SXQBFD6REC484BX3D,for pullout,01KZRTCK0FA4FRMH4RJ7Q1BBVY,01KZRRGW14N56M3HGFGXE3FN5T,01KZRW48778HEX0CCC1CXQ27DR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRRGW14G35YB41SN7AN85CV
01KZV5Q33S21ZSTY5SWN3NQFXY,deployment,01KZRTCK09GJDXVC7JCP3GRKRD,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877D0MJ7B5AT3RZ0G0Q,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q33TSW7VTXEBK48B3E22,deployment,01KZRTCK09BZWGKTVZH0NRF6QC,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRW4877EFAE21HQ86WYE6X8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW14VWS3587600FPGYJJ
01KZV5Q33TYM77F6CRD61J014B,for downgrade,01KZRTCK0BG3VZV9TK580W16BY,01KZRRGW14KMGR1H2QPNVXB420,01KZRW4877YEX8C3RH16STZ2B2,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14N56M3HGFGXE3FN5T
01KZV5Q33TB3SEHBNQMEYD3PV4,for replacement - broken unit,01KZRTCK0FVC3VJ0E64591GMTG,01KZRRGW14EVYGVAR1F5M4N714,01KZRW4877C5YNZ203SCBWWZXZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRRGW1442K27HM42RTFZG1M
01KZV5Q33TNGFRCWQBPGQB1D1W,pullout by dealer,01KZRTCK0EWC5SYQR9A1H0AX8Y,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW48779S7EXPA0TNQWKTA6,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14DC1V4DFEXXX74JBW,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q33T7XY5GJJ2VFFQXTBZ,pullout by distributor,01KZRTCK0CABK5ZY6XD98J7140,01KZRRGW14200T0G4QVVJEZMW1,01KZRW4877F027DTG1RSTES089,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14RBSVD8GEY7WA5YWC
